1248712935301468160,2020-04-10 20:42:18,"19.68809449, -101.17129539",es,b'chicharron salsa roja mexicanfood guiso comidamexicana antojogodin antojo elbotonazo cuarentena food covid',"b'Chicharr\xc3\xb3n en salsa roja... cuarentena de god\xc3\xadn... \xf0\x9f\x90\xb7\xf0\x9f\x90\xbd\xf0\x9f\x8d\x85\xf0\x9f\x8c\xb6\n.\n.\n.\n#chicharron #salsa #roja #mexicanfood #guiso #comidamexicana #antojogodin #antojo #elbotonazo #cuarentena #food #covid en Nueva Chapultepec, Morelia https://t.co/9aPJlN6e3m'"
1248712614491721728,2020-04-10 20:41:01,"-23.08625, -46.94943",pt,b'',"b'Gravei alguns programas sobre COVID-19 na TV Cultura, hoje foi ao ar novamente. S\xc3\xa3o v\xc3\xa1rios. No domingo cedo, 12/4, estarei sendo entrevistado na Band. Assunto: Hidroxicloroquina. Conto com a audi\xc3\xaancia de todos. em\xe2\x80\xa6 https://t.co/BktUt9g23B'"
1248712546279800832,2020-04-10 20:40:45,"45.31704, 8.85869",it,b'laverdevigevano croceverdevigevano vigevanocity vigevano pizza donazione Covid emergenzasanitaria',b'Ringraziamo pizzeria planets per questo gustoso pranzo \n\n#laverdevigevano #croceverdevigevano #vigevanocity #vigevano #pizza #donazione #Covid-19 #emergenzasanitaria @ Vigevano https://t.co/Q2vlCS33oF'
1248712433033773056,2020-04-10 20:40:18,"47.5692, -122.6548",en,b'newnormal covid_19 stayhome staysafe pnw imnotreadyforthis',"b'I had to go to the store today.  It was a very emotional event for me.  #newnormal #covid_19 #stayhome #staysafe #pnw #imnotreadyforthis @ Bremerton, Washington https://t.co/kZm1rw2JCb'"
1248712119610224641,2020-04-10 20:39:03,"-34.86129, -58.0882",es,b'',"b'Es de p\xc3\xbablico conocimiento la situaci\xc3\xb3n que estamos atravesando respecto a la pandemia del covid-19 y al aislamiento preventivo obligatorio. En este sentido, los clubes de barrio son una de las instituciones m\xc3\xa1s\xe2\x80\xa6 https://t.co/mM18gHdEZ2'"
1248712075775541255,2020-04-10 20:38:53,"9.61389, 6.55694",en,b'covid_19 staysafe',b'Clearing some misconceptions about the COVID 19 Virus\n\nStay safe \xe2\x9b\x91\nWash your hands \xf0\x9f\x91\x90\nUse alcohol based hand sanitizer \xf0\x9f\xa7\xbc\nPractice social distancing \xf0\x9f\x91\xab\xe2\x9d\x8c\nAvoid touching your face \xf0\x9f\x99\x88\nStay indoors! \xf0\x9f\x8f\xa0\xf0\x9f\x8f\xa1\n\n#covid_19 #staysafe\xe2\x80\xa6 https://t.co/wbdrf45wCC'
1248712016308527105,2020-04-10 20:38:39,"52.4806, -1.8987",en,b'lockdown drinkingathome backgardenbeergarden venus',"b'Enjoying the pretty lights and the stars in the beer garden at the Covid Arms. #lockdown #drinkingathome #backgardenbeergarden #venus @ Birmingham, United Kingdom https://t.co/WblbsNShOe'"
1248711996280918018,2020-04-10 20:38:34,"39.071, -108.5635",en,b'batquarters2020',"b'Good news everyone! My 2020 COVID commemorative quarters with the fruit bat on the back came today!\n#batquarters2020 @ Grand Junction, Colorado https://t.co/CkUMmuHXzj'"
1248711877531705348,2020-04-10 20:38:06,"25.8138, -80.1335",es,b'',"b'@motociclismo_es actionteammex FOREVER! Segunda vida para @buff_usa de colecci\xc3\xb3n, hoy protegen con estilo del Covid-19 ma\xc3\xb1ana volver\xc3\xa1n a ser compa\xc3\xb1eros de \xf0\x9f\x8e\xbf  \xf0\x9f\x8f\x8d @ Miami Beach, Florida https://t.co/uj3k8QWgeb'"
1248711747441229825,2020-04-10 20:37:35,"27.3373, -82.5353",en,b'fridayvibes mylife couple goodtimes mywife mylove welove ourlove onelove',"b'Before the COVID-19 pandemic got crazy..we had a great time! #fridayvibes #mylife #couple #goodtimes #mywife #mylove #welove #ourlove #onelove @ Sarasota, Florida https://t.co/hjzOTRGZ7h'"
1248711554364780545,2020-04-10 20:36:49,"39.20615, -84.73354",en,b'',"b'Whitewater, you aren\xe2\x80\x99t letting COVID stop you from helping people. In one parking lot we are distributing food to the community through our Life Center and collecting food from our Whitewater family! Thanks to\xe2\x80\xa6 https://t.co/SCXjdbpg1I'"
1248711502598672385,2020-04-10 20:36:36,"43.648, -79.3872",en,b'covid covid19 covid2020 corona coronavirus isolation selfisolation watercolor drawing inking art digitalart artist artistoninstagram artistofinstagram artoftheday daily',b'Learning from the pros. \n\n.\n.\n.\n#covid #covid19 #covid2020 #corona #coronavirus #isolation #selfisolation #watercolor #drawing #inking #art #digitalart #artist #artistoninstagram #artistofinstagram #artoftheday #daily\xe2\x80\xa6 https://t.co/A8GjBquGsl'
1248711185463218176,2020-04-10 20:35:21,"38.7921, -90.3241",en,b'walnutpark STL unity urbanvillageoutreach',"b'Thank you for serving meals and groceies to the community during the Covid-19 crisis. \n\n#walnutpark #STL #unity #urbanvillageoutreach @ Florissant, Missouri https://t.co/JHGne7yBX5'"
1248711100356538368,2020-04-10 20:35:00,"43.6, -79.65",en,b'winedeliveryfriday socialdistancing covid stayathomeanddrinkwine homewinedelivery',b'Loved seeing you from a distance today @geraldinehomes Thank you for your continued support of @henryofpelham \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8d\xb7...\n.\n.\n#winedeliveryfriday #socialdistancing #covid #stayathomeanddrinkwine #homewinedelivery\xe2\x80\xa6 https://t.co/95hSgF65Ho'
1248710885033598981,2020-04-10 20:34:09,"14.85115061, 120.81513977",en,b'covid quarantine ricoreads harrypotterandthephilosophersstone jkrowling',"b'#covid #quarantine\n#ricoreads #harrypotterandthephilosophersstone by #jkrowling \n\nScars. Battle scars. Badges of bravery. Scars show we are human, that we get hurt, that we are not invulnerable like Superman. We all\xe2\x80\xa6 https://t.co/VpkHCgmX3s'"
1248710455465594881,2020-04-10 20:32:27,"41.883222, -87.632496",en,b'Covid covid repost corona formalfriday',"b'Happier, and healthier self isolating in my car. No virus going to touch me here. #Covid-19 #covid  #repost  #corona #formalfriday @ Chicago, Illinois https://t.co/P1IU6SrDUK'"
1248710264880599042,2020-04-10 20:31:41,"38.6224, -90.2497",en,b'',"b'Don\xe2\x80\x99t @ me Covid. @ Botanical Heights, St. Louis https://t.co/7CtzS05fzz'"
1248709872172105728,2020-04-10 20:30:08,"-36.8472896, -73.1061079",es,b'newyork estadosunidos usa coronavirus corona covid covid19 dead',"b'Fosas comunes en #newyork #estadosunidos #usa #coronavirus #corona #covid #covid19 #dead en Laguna Grande, San Pedro De La Paz https://t.co/wSlz7OcEWr'"
1248709836436647936,2020-04-10 20:29:59,"51.01037, -118.21354",en,b'',"b'Grocery stores are hubs of activity during the COVID-19 closure, but there\xe2\x80\x99s not much evidence of an out-of-province visitor influx this Easter weekend at the local Save-On-Foods. The plate count in the lot is 50\xe2\x80\xa6 https://t.co/3FG0peC39J'"
1248709709366013958,2020-04-10 20:29:29,"40.79009079, -73.95289114",en,b'ppe teamwork giving covid_19',b'Just a peek into the greatness happening in my office. #ppe #teamwork #giving #covid_19 @ The Mount Sinai Hospital https://t.co/vMQBrc8GKS'
1248709625161146371,2020-04-10 20:29:09,"49.2732445, -123.1012136",en,b'pandemic difficult times bandana mask stayhome staysafe riskmanagement lockdown covid document eastvan',"b""Waiting in a line-up at Vancity w my  bandana on, it's v weird out there stay safe everyone! #pandemic #difficult #times #bandana #mask #stayhome #staysafe #riskmanagement #lockdown #covid #document #eastvan\xe2\x80\xa6 https://t.co/VmGD4JLr7r"""
1248709537445687298,2020-04-10 20:28:48,"43.6833, -79.7667",en,b'covid emergency medical clinic doctor printing tent',"b'Emergency Tents\n#covid #emergency #medical #clinic #doctor #printing #tent @ Brampton, Ontario https://t.co/rEkjNvWzrw'"
1248709395804028948,2020-04-10 20:28:14,"40.7142, -74.0064",en,b'covid stayhome cookingagain garlicflatbread silverlining nyc',"b'Easy garlic flatbread!\nStarting up with all things I stopped doing.  Find the good in what we\xe2\x80\x99re all going through.\n.\n.\n.\n#covid #stayhome #cookingagain #garlicflatbread #silverlining #nyc @ New York, New York https://t.co/pSAH7dTcUU'"
1248709228614889473,2020-04-10 20:27:34,"37.80607123, -122.45042682",en,b'firetruck beach goldengatebridge blueskies quiet morning covid quarantine iphonexs lightroom hdr hella chill',b'@sffdpio was out doing open water rescue practice today at Chrissy Field. Gorgeous day for it. #firetruck #beach #goldengatebridge #blueskies #quiet #morning #covid #quarantine #iphonexs #lightroom #hdr #hella #chill\xe2\x80\xa6 https://t.co/MGB1y4nSLc'
1248708845066547201,2020-04-10 20:26:03,"30.26585335, -97.73549055",en,b'atx austin all512',"b""We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/8H00BeHDRB #atx #austin #all512"""
1248708788351381504,2020-04-10 20:25:49,"52.4806, -1.8987",en,b'lockdown drinkingathome covi\xcc\x87d19 backgardenbeergarden',"b'In the beer garden at The Covid Arms with retlivdead \n#lockdown #drinkingathome #covi\xcc\x87d19 #backgardenbeergarden @ Birmingham, United Kingdom https://t.co/UyewOoExGg'"
1248708760647983105,2020-04-10 20:25:43,"36.70984, -4.4313",es,b'quedateencasa stayhome coronavirus covid covid19 cuarentena actor actorslife angelcaballero',b'\xf0\x9f\x8f\xa0 \n.\n.\n.\n.\n.\n.\n. #quedateencasa #stayhome #coronavirus #covid #covid19 #cuarentena #actor #actorslife #angelcaballero en HOGAR DULCE HOGAR https://t.co/hrgEOXmmaI'
1248708163555201024,2020-04-10 20:23:20,"35.0, 103.0",es,b'covid_19',b'Oso panda y #covid_19 en China https://t.co/EX1azTwsJL'
1248708034467172354,2020-04-10 20:22:49,"31.22514267, 121.46153673",en,b'backtonormal covid',"b'Been 4 months since I danced last time at a club! It would probably hit the 3,500 cal mark if I were to track it from the start...\xf0\x9f\x98\x82 and Should have taken some baca before #backtonormal #covid @ 44KW https://t.co/Re41fbygmp'"
1248707968331366400,2020-04-10 20:22:34,"49.27438, -123.12297",en,b'',"b'Our beautiful friend and client @maryzilba successfully recovered from covid-19. Wishing you the best of health, Mary. \xf0\x9f\x92\x95 Visit her page to watch her video on how to be a Stay at Home Hero. @ Yaletown https://t.co/wlPrSwMvzd'"
1248707872416043009,2020-04-10 20:22:11,"41.6264, -87.7214",en,b'repost covid corona',"b""Ugh!!!!!! Where's an iceberg when you need one? #repost  #covid  #corona @ Midlothian, Illinois https://t.co/ZQW4ABWUKN"""
1248707515442962433,2020-04-10 20:20:46,"19.4326, -99.1332",es,b'',"b'Es momento de apoyarnos! Si a alguien le es de utilidad o si saben de alguien, por favor compartir. Escribir a:\ncontacto@vcgpartners.mx\n\nhttps://t.co/0cEAx4Su0P en\xe2\x80\xa6 https://t.co/UWYQOKGuum'"
1248707363865071618,2020-04-10 20:20:10,"-8.112, -79.0288",es,b'covid covid19 3DP 3dprinting prusa i3 mk3s mmu2s 3dprinter inventor myminifactory thingiverse octoprint octopi 3dprint prototyping',b'Seguimos imprimiendo pantallas protectoras faciales.\n.\n.\n.\n.\n.\n.\n.\n.\n#covid #covid19 #3DP #3dprinting #prusa #i3 #mk3s #mmu2s #3dprinter #inventor #myminifactory #thingiverse #octoprint #octopi #3dprint #prototyping\xe2\x80\xa6 https://t.co/lPXv4lwCqe'
1248707322337247234,2020-04-10 20:20:00,"34.0564, -118.2445",en,b'',b'COVID COCKTAIL HAPPY HOUR 007\nPart of our Friday In Film segment we take a look at James Bond and his drinks. Come on out to our zoom chat. Dress the part. Enjoy a cocktail. Learn a little bit of history behind the\xe2\x80\xa6 https://t.co/fynuReAmzm'
1248707221220929542,2020-04-10 20:19:36,"38.8889762, -76.868753",en,b'',b'1. Our mask have a filter fabric in between fabrics which will keep all germs inside your mask.\n2.  Put together by folks in this country who lost their jobs due to the COVID-19 crisis.\n3.  Always putting your public\xe2\x80\xa6 https://t.co/yFwPIMh77L'
1248707104493404161,2020-04-10 20:19:08,"49.2116279, -123.1113749",en,b'social safety healthcareworkers covid',b'#social distancing #safety #healthcareworkers #covid @ The Antique Warehouse https://t.co/VmNoUGgWaC'
1248706754311004160,2020-04-10 20:17:44,"-1.28333333, 36.81666667",en,b'stayhome NotNice',b'staySafe watch while at your own isolation #stayhome and keep your self away from Covid-19... checkout my new Video #NotNice\n\nhttps://t.co/bgNHkB4eSh @ Nairobi https://t.co/4xrSibJQiD'
1248706547401871362,2020-04-10 20:16:55,"18.56521239, -70.48515615",es,b'',"b'Llegaron los militares solicitado por la comisi\xc3\xb3n de alto nivel contra el covid-19 de San Jos\xc3\xa9 de Ocoa, Usamos el protocolo de lugar, desinfecci\xc3\xb3n a todos, cuestionario y evaluaci\xc3\xb3n de parte de los doctores y fueron\xe2\x80\xa6 https://t.co/bGwNZjEbl0'"
1248706456615931904,2020-04-10 20:16:33,"52.63162952, -2.50153743",en,b'',b'One new Covid-19 death in Shropshire https://t.co/B5yEUqbibe https://t.co/nkITzJ4K6M'
1248706325313474560,2020-04-10 20:16:02,"34.0564, -118.2445",en,b'cake butter treats losangeles',"b'Dreaming of wedding season post covid \xf0\x9f\x99\x83 \xf0\x9f\x92\x95 #cake #butter #treats #losangeles @ Los Angeles, California https://t.co/xc3NC2R4pS'"
1248706147135172609,2020-04-10 20:15:19,"37.8069221, -122.42273226",en,b'quiet morning sf bay beach blueskies boats covid quarantine city views iphonexs lightroom hdr hella pretty',b'Day 26: Aquatic Park on a Friday morning during covid quarantine. Pure bliss. #quiet #morning #sf #bay #beach #blueskies #boats #covid #quarantine #city #views #iphonexs #lightroom #hdr #hella #pretty @ Aquatic Park\xe2\x80\xa6 https://t.co/jf2vtbqi3t'
1248705958425047046,2020-04-10 20:14:34,"25.7751, -80.1936",en,b'CoronaVirus Covid',"b'Pardon me, do you have any Grey Poupon? #CoronaVirus #Covid \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 @ Miami, Florida https://t.co/0o2zfLD7MU'"
1248705699883831301,2020-04-10 20:13:33,"40.7593941, -73.9697795",en,b'',b'Auto Insurers to Refund Premiums During COVID-19 pandemic https://t.co/W28CPmWrgu via @latenightparent'
1248705698109652993,2020-04-10 20:13:32,"40.7593941, -73.9697795",en,b'',b'Apple and Google partner on COVID-19 contact tracing technology https://t.co/TthlDS8lFq via @latenightparent'
1248705635555799040,2020-04-10 20:13:18,"42.9804092, -70.9205563",en,b'Physician Exeter',"b'Join the Exeter Hospital team! See our latest #Physician job openings, including ""CORE - Physician for COVID 19 coverage"", via the link in our bio. #Exeter, NH'"
1248705431028957184,2020-04-10 20:12:29,"40.9471, -74.0705",in,b'Day20 Quarantine CornTeen covid MyLifeInTheTimeOfCorona',"b'#Day20 #Quarantine #CornTeen #covid #MyLifeInTheTimeOfCorona @ Paramus, New Jersey https://t.co/uNPtiwhY0m'"
1248705268105560069,2020-04-10 20:11:50,"39.58204671, -77.02177579",es,b'SiSePuede',"b'Gracias a todas que me mandaron sus buenas vibras\xf0\x9f\x92\x95pues s\xc3\xad, Empezamos en casa y as\xc3\xad ser\xc3\xa1 los pr\xc3\xb3ximos 15 d\xc3\xadas. Todo saldr\xc3\xa1 bien aqu\xc3\xad y en mi Per\xc3\xba. Yo no tengo confirmado el covid, pero ya estoy tomando mi tylenol y mi te de kion pa eliminar al que me quiere eliminar \xf0\x9f\xa4\xa3 #SiSePuede https://t.co/kfFud4Uik4'"
1248704815384928259,2020-04-10 20:10:02,"39.2689, -84.26286",en,b'easter eastereggs dye missingsomeone covid coronacation theclubmomteam',"b'We usually dye Easter Eggs at my mom\xe2\x80\x99s.  We had to improvise this year.  Is this over yet!?  #easter #eastereggs #dye #missingsomeone #covid #coronacation #theclubmomteam @ Loveland, Ohio https://t.co/wdu6YmFm3k'"
1248704560782344195,2020-04-10 20:09:01,"30.61675797, -96.29961204",en,b'',"b""Good Bull to unitedwaybv for helping out the community in it's time of need! \n\nThe United Way of the Brazos Valley announced its second group of recipients for the COVID-19 Community Relief Fund. More than $222,000\xe2\x80\xa6 https://t.co/HJnqBbDX9J"""
1248704361573888000,2020-04-10 20:08:14,"49.2760885, -123.1194766",in,b'cinnamonrolls thebest vancity vancouver fresh snack covid awesome canada',b'#cinnamonrolls #thebest #vancity #vancouver #fresh #snack #covid #awesome #canada @ Angus T https://t.co/ixtHTPADyX'
1248704303151407106,2020-04-10 20:08:00,"6.45683016, 3.33224106",en,b'',"b'I am privileged to be selected by the Executive Chairman of Ajeromi Local Government to work closely with his committee for covid emergency relief for people in Ajegunle. Within one week, we will be visiting\xe2\x80\xa6 https://t.co/CwjSgLuzmO'"
1248703914284920832,2020-04-10 20:06:27,"-33.43179, -70.6094",es,b'cuarentena quedateencasa covid',"b'D\xc3\xada 27: comenzaron los lamentos #cuarentena #quedateencasa #covid en Providencia, Chile https://t.co/QsbaTseZ2S'"
1248703549476921349,2020-04-10 20:05:00,"49.2760885, -123.1194766",in,b'thebest snack covid strawberry croissant fresh angust vancity vancouver yaletown bc',b'#thebest #snack #covid #strawberry #croissant #fresh #angust #vancity #vancouver #yaletown #bc @ Angus T https://t.co/0E2sKBPWfI'
1248703434733150209,2020-04-10 20:04:33,"-0.1786239, -78.4922316",es,b'',b'PyMEs y la COVID-19: Retos y oportunidades que los peque\xc3\xb1os negocios van a enfrentar https://t.co/zU3GNa8r7G https://t.co/EuxCbu6uMS'
1248703377678221312,2020-04-10 20:04:19,"40.71270142, -74.00589108",es,b'',"b'Ninguna industria es inmune a las repercusiones de la pandemia del COVID-19. Durante los \xc3\xbaltimos dos meses, el mundo de la moda ha reaccionado a la expansi\xc3\xb3n del virus y las paralizaciones globales que ha\xe2\x80\xa6 https://t.co/3najwCm5Ba'"
1248703310858792961,2020-04-10 20:04:03,"51.8972, -8.47",en,b'covid lockdown isolation staysafe stayhealthy stayhome mentalhealth bekind actorslife actor stunt performer creature artist mocap thorin scale ketkr\xc3\xb3kur',b'COVID-19 Lockdown... we got this..! #covid #lockdown #isolation #staysafe #stayhealthy #stayhome #mentalhealth #bekind  #actorslife #actor #stunt #performer #creature #artist #mocap #thorin #scale @#ketkr\xc3\xb3kur\xe2\x80\xa6 https://t.co/jei4cyzJDM'
1248703016124981253,2020-04-10 20:02:53,"45.98147, -66.63345",en,b'',b'Important to keep in mind. Kids are very perceptive. Give them lots of love and care during Covid isolation. @ SW Serenity Wellness Inc https://t.co/z8Moo8uRTG'
1248702778781859840,2020-04-10 20:01:56,"19.32704895, -99.12939818",es,b'cirugiatime Valencia YaEsViernes Medicina medicallife MiGorroPerfecto thesimpsons',"b'""\xc3\x89l quirofano en tiempos de COVID-19"" #cirugiatime\xf0\x9f\x98\xb7 #Valencia\xf0\x9f\x98\x8e #YaEsViernes\xf0\x9f\x90\x92 #Medicina\xf0\x9f\x93\x9a #medicallife\xf0\x9f\x92\x89 #MiGorroPerfecto #thesimpsons\xf0\x9f\x91\x8d en Medica Coapa https://t.co/xfigQ1EmiF'"
1248702440163008513,2020-04-10 20:00:36,"4.74163863, -74.03449636",es,b'covid',b'#covid en Fundaci\xc3\xb3n Cardioinfantil https://t.co/ZF38gEhbaI'
1248764971586027520,2020-04-11 00:09:04,"-6.28333, -37.75",pt,b'',"b'Ontem foi um grande dia para todos de nossa Fam\xc3\xadlia GB SB, tivemos a honra de bater um super Papo com o nosso Gr\xc3\xa3o Mestre mauricio.robbe, Faixa Vermelha 9\xc2\xb0 Grau da GB, onde falamos de Jii jitsu,  Covid-19, projetos\xe2\x80\xa6 https://t.co/mrxzcNEkxy'"
1248764690731339776,2020-04-11 00:07:57,"43.0373, -87.9188",en,b'',"b'THIS\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbeIS\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbeNOT\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbeOK!!!\nThere still isn\xe2\x80\x99t national data on the racial disparities\xc2\xa0in COVID-19 but in the meantime, we have numbers from some parts of the country. There are lots of reasons why black people face a higher\xe2\x80\xa6 https://t.co/XGnUjfz4F8'"
1248764655159345152,2020-04-11 00:07:49,"6.54583, 3.26778",en,b'covid instagramers followforfollowback follow lagosnigeria kwara osun oyo nigeria nigerian nigerianwedding worldwide',"b'@evercomedy thanks family\nKindly follow my new account @iam_djholaxzy \n#covid #instagramers #followforfollowback #follow #lagosnigeria #kwara #osun #oyo #nigeria #nigerian #nigerianwedding #worldwide @ Ikotun,\xe2\x80\xa6 https://t.co/D7zmo1lqWF'"
1248764643796848641,2020-04-11 00:07:46,"-22.908, -43.1975",pt,b'',b'Prefeitura da Cidade do Rio de Janeiro. Secretaria Municipal de Sa\xc3\xbade. Vigil\xc3\xa2ncia Sanit\xc3\xa1ria (SUBVISA).\n\nCORONAV\xc3\x8dRUS (SARS-CoV-2: COVID-19). https://t.co/Gy93r01JvJ\n\nEm 20 dias de inspe\xc3\xa7\xc3\xb5es\xe2\x80\xa6 https://t.co/qF7gGFLanV'
1248764633139294209,2020-04-11 00:07:44,"34.0564, -118.2445",en,b'intheflowlife covi\xcc\x87d_19 covid',"b'I\xe2\x80\x99m in my outdoor mode. #intheflowlife #covi\xcc\x87d_19 #covid @ Los Angeles, California https://t.co/X0AM45pQHu'"
1248764438209015810,2020-04-11 00:06:57,"-6.18707432, 106.79774871",in,b'',"b'Lebih dari 50% pasien kanker meninggal karena INFEKSI. Pasien kanker masuk ke dalam kelompok yang RENTAN terdampak COVID-19 karena keadaan imunosupresif yang disebabkan oleh perawatan antikanker, seperti kemoterapi\xe2\x80\xa6 https://t.co/jeJm8SjWMS'"
1248764432278327296,2020-04-11 00:06:56,"7.79335, -72.22002",es,b'Repost',"b'#Repost vozhoycolombia \n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nEl coronavirus no pudo con el amor que se tiene una pareja de ancianos que viven en Murcia, Espa\xc3\xb1a, los cuales fueron hospitalizados tras dar positivo a Covid-19.\n\xe2\xa0\x80\nAntonia y Antonio\xe2\x80\xa6 https://t.co/Qnk8e0VowS'"
1248764073988194304,2020-04-11 00:05:30,"37.13931604, -93.19153144",en,b'goatyoga covid',"b'#goatyoga for me, and all my friends! Hard to imagine we did shit like this before #covid @ Goats and Yoga https://t.co/ohWQlBt0ks'"
1248763682726858754,2020-04-11 00:03:57,"-33.62935244, -70.60992472",es,b'cuarentena cuidate covid_19 quedateencasa cuidemonos',b'#cuarentena #cuidate #covid_19 #quedateencasa #cuidemonos en Villa Juanita Puente Alto https://t.co/SyBwhwKMjv'
1248763123894554625,2020-04-11 00:01:44,"38.5763, -121.4927",en,b'',"b'Hey cyclists, next time you\xe2\x80\x99re climbing the cat 4 climbs in the HH, be sure to stop at the Corona Cafe. The Covid-19 will knock you out. Good to know sheltering in place, only applicable to some, is now extended\xe2\x80\xa6 https://t.co/7mfU6vKk8b'"
1248762999042695169,2020-04-11 00:01:14,"38.63988131, -90.28489099",en,b'',b'i am. i am surviving. i am going to get through this. WE ALL WILL. Fuck. You. COVID-19. @ Boathouse at Forest Park https://t.co/19UeToq1if'
1248762571118673922,2020-04-10 23:59:32,"14.63242674, -91.23123361",es,b'',"b""Hoy \xc3\xb1Viernes Santo es fiesta en el pueblo Tz'utujil: Rilaj Maam sale a bailar y a celebrar la vida. Este a\xc3\xb1o, debido a la emergencia por el COVID-19, el gran abuelo no pudo salir a las calles de Santiago Atitl\xc3\xa1n,\xe2\x80\xa6 https://t.co/IEbn7jIaLk"""
1248762322564206592,2020-04-10 23:58:33,"52.51861, 13.37553",en,b'PositiveThinking journey traveltheworld throwback Traveling memories nostalgia LivetoTravel AlwaysHappy',"b""When this COVID-19 virus pandemic ends, I'm going to have the time of my life.. \xf0\x9f\x98\x8e\xe2\x9d\xa4\xef\xb8\x8f\n#PositiveThinking #journey #traveltheworld #throwback #Traveling #memories #nostalgia #LivetoTravel #AlwaysHappy @ Deutscher Bundestag https://t.co/zm8jyiaSUD"""
1248761955898331137,2020-04-10 23:57:05,"-8.51667, 179.217",en,b'TeamSlide Professional',"b'; when COVID 19 ruins your plans, all u gotta go to is the window to the wall, and fall off the bed \xf0\x9f\x99\x84\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\n\nHi IG its been ages x\n\n#TeamSlide #Professional @ Funafuti https://t.co/WKH5q5Gi66'"
1248761786074943489,2020-04-10 23:56:25,"37.13931604, -93.19153144",en,b'goatyoga covid hope',b'The path to hell is paved with good intentions. #goatyoga with Sarah 2yrs ago. It\xe2\x80\x99s the most anti #covid activity I can imagine. Cling to #hope. We shall goat yoga again! @ Goats and Yoga https://t.co/uDLyNnu4dJ'
1248761683193016320,2020-04-10 23:56:00,"41.2815, -70.1004",en,b'Nantucket Boston Celtics Bruins RedSox Patriots massachusetts rhodeisland connecticut ct newyorkcity newyork nyc ack',b'Yeah! #Nantucket\nSTAY HOME SAFE LIVES\nCOVID-19 cases in Mass.\nhttps://t.co/H4pbcVp6LN\n#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #ct #newyorkcity #newyork #nyc #ack\xe2\x80\xa6 https://t.co/caJxMTNB1m'
1248761419295834114,2020-04-10 23:54:57,"33.37033437, -111.78953013",en,b'lockdown2020 stayhome bqtattoos createsomethingeveryday',b'The last tattoo I made before deciding to stay home!  #lockdown2020 Covid-19 #stayhome #bqtattoos #createsomethingeveryday @ Dark Horse Tattoo Company https://t.co/i0oWp27cVE'
1248761364061044736,2020-04-10 23:54:44,"-36.8473, 174.7657",en,b'',"b'*WORLD BEARD CHAMPS 2021 - UPDATE*\n\nWe know a lot is happening with the evolving COVID-19 situation, and wanted to let you know what the current situation is with the 2021 Beard &amp; Moustache World Champs.\n\nWe remain\xe2\x80\xa6 https://t.co/eathjm0ue2'"
1248760536751378435,2020-04-10 23:51:27,"-39.64132, 176.84446",en,b'Lightroom',"b""Covid-19 Lockdown: Day 16.\n\n1 B&amp;W photo of each person and animal in our 'bubble' per day, for as long as lockdown is in place.\n\nAll pics shot using a Fujifilm X-T20 camera and processed in #Lightroom.\n\nOpen/view\xe2\x80\xa6 https://t.co/9RE0mVc8dX"""
1248760467776045057,2020-04-10 23:51:11,"13.4683, 144.799",en,b'',"b'""Every sunrise gives us one more day to Hope.""\n- Sen. Wil Castro\n.\nJoint Information Center Release No. 67\nApril 10, 2020, 9:35PM, there are a total of 41 Cases Recovered.\nFor inquiries on COVID-19, contact 311\xe2\x80\xa6 https://t.co/hXbxj73y0x'"
1248760373295136770,2020-04-10 23:50:48,"-9.6232, -35.7248",pt,b'quarentena fiqueemcasa quarentine coronavirus covid covid19 maceioal maceio maceioalagoas penedoalagoas penedoalagoasbrasil penedo penedoal',"b'Fiz um \xc3\xa1lbum dessa quarentena.. complicado, viu?\n.\n.\n#quarentena #fiqueemcasa #quarentine #coronavirus #covid #covid19 #maceioal #maceio #maceioalagoas #penedoalagoas #penedoalagoasbrasil #penedo #penedoal em Macei\xc3\xb3,\xe2\x80\xa6 https://t.co/EX3Ry1vzBf'"
